eamena_id,arches_id,grid_square,country,name,role,problems
EAMENA-0032299,120f4eff-e332-4847-bcaf-5572f10c3e66,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033325,12220490-5e47-4bea-b135-c9b52eb57ec5,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031682,12ae695f-a85d-4d76-8dc6-8e0f91d4ab5f,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032551,12bd754e-8b66-4609-a33d-92c0be897742,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033017,12e2954e-a3fc-4f97-8daa-60b8bb67a261,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033119,12e41c1e-2534-4e8d-a1ab-86e56cb5afdd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031816,12f27373-55c4-43b4-927e-f9ee0eeea526,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031898,1300832b-c876-4451-9386-7799356d02b5,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031872,130a79a3-f527-4e08-85af-651c34e84d4c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032614,13220cce-a64c-46ae-8983-85e21cd766f4,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033597,1379e4b1-20e7-4b60-8452-cde7edaa96b2,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033167,138b7040-d7d3-4403-b4b1-be4512a6216a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032950,138c299c-5811-4973-99fc-82fbdcf6fc73,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031744,13a287da-f941-4b44-99a7-cfe06478ffb7,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032954,13aa5792-af77-4e3a-b458-24b5925a5122,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032233,13c21e54-3770-45cb-bc1f-10a5426f6c0e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032771,13d0588c-4bab-4a4d-b8a8-6986d358b48a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032470,13da7bfe-14a8-456e-9264-29db6c961ba1,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033384,13ecdf40-6010-43fe-9c53-b26903ac53c6,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032000,13fc2685-73f8-4c4f-a450-efbfd6463e59,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032755,13fc2c3f-367c-430d-b3e5-7d153fe4aba1,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032745,144c2d4c-a4f4-4f10-aecd-02143ef8a20c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031897,144def85-2a0b-40b1-ae8c-71ae3ed2800c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032845,147a868d-da93-4429-adcb-86691c462e21,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033007,149105d1-7cf6-4889-9876-b6911bdc9557,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032912,14a3a777-e03d-45f4-9d18-c2d72bb19c4f,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033014,14db64ff-9235-4d08-af75-a6b4bb953531,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032801,1508d2d8-e4dc-4ce6-bd67-cbc500f9fbc4,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033574,154ea40f-40d4-408f-9791-b164e8903f75,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032121,15e33490-cc8f-4fc5-8d15-fc5c1412bcf1,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032530,1647ab8b-6b43-40e1-a0e7-1de0c182698b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031965,16a62561-1b3f-45ac-a1de-96a234430dc7,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032140,16dcf40f-44a4-4842-9862-64bad74b4b51,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033499,16e7ca50-20a1-4658-86b8-7f291aaf1797,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033523,16ffc1e9-bd76-4725-a6cb-770fa94ee6e8,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032305,172517f4-6fa8-4888-a0de-1005709e1b06,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032602,1729334d-bec6-4856-86f3-49d4914eaaaa,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032799,172a9d7c-3664-48d2-9719-8b73121ab4cd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031856,172fe481-b965-4975-b3b7-5048487868aa,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033506,176ae7e0-781f-40d6-875e-52695aaa716b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032960,17951832-9c2b-4540-810f-006933d3da6a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032434,17b419d2-71e4-4d88-9627-9f703c2ebfd1,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033045,181a0084-80c1-4787-978d-7f60fbdb3e4d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032593,181c2ab1-94f8-44b4-90db-19fdfd40f092,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031647,18202188-3a4b-442e-be1e-392c5e136b05,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032072,18204a5e-8c1a-4fea-b162-f319dcdb5c67,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033048,18437978-99b0-4634-a0bc-312cbaabd8cd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033168,184538c5-6554-4223-8ea9-269679394329,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032488,18d71cdd-3289-46a4-ac2a-01e2ee8c3e74,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033572,18d85a77-7255-4ada-b90f-580125c4f364,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033109,18ed37b8-e067-47b1-9a6c-8c4be05cb78c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032411,18f4794a-95b6-499d-bc5c-fdf4f321cb92,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031980,1917d34a-a84c-4704-82e7-e02d5400b521,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032187,1923bdf2-277f-4824-9ea7-2ddf01fddd9d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032131,192e00c4-a3a8-4c52-8629-d74b48817c49,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032143,19a89e30-3a84-4909-830e-464ab117b6fb,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032520,19e18b25-5b8f-46a2-a356-ab30d83c61df,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033306,19ead479-c72f-4f21-b0ec-d2ddc4764699,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032750,19f47645-04b5-44a8-8943-0e1c3116c761,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032218,1a426220-d360-4a9d-ad31-425028088bbc,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032778,1a7287c0-c145-4c56-ae46-4aa1c53ee4f5,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032526,1aaebff3-ed29-413a-9e82-f4f0bf7e1c20,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032595,1aaec031-2e11-4b09-b4a6-5cd5b3724f32,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032380,1ab226e6-ebaf-4592-8c81-52026b115266,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033471,1ac69cfd-8456-4daa-b49f-75b632ff4b77,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033385,1ad10a6d-fdbc-4199-96a4-5d0b285d7b64,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033542,1b34fe15-cc4e-41d6-a5d0-35aa2871fd74,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033549,1b5fab78-b6b5-433c-959e-eb9763d7aa7d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032610,1b6cfa32-97f3-483f-ad31-b65112d38a35,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032943,1b7e6ead-0902-40d1-8086-c4a81bf4e922,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031749,1b91b9a9-4d2c-4459-908b-fa2399a02c46,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033124,1b9e8c97-c2a1-4ae8-8fd0-b9ae231893ac,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033251,1ba21846-201b-461d-be6f-a7f3563217d7,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032360,1bbc1d2d-745a-42fb-bff1-6d6a5662b05a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032097,1be9e005-539f-4a62-a2c3-2068481b71a2,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032938,1beca15b-e593-4d1f-92a1-08974f48d9ed,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033243,1bf014b8-5c48-4957-8538-820f4bf2c741,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032128,1c0c3e7b-f0c3-4cca-9287-7208774d5440,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032765,1c4dbf87-2636-44be-b40e-3d8c98805916,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032628,1c5d2774-b394-45d7-aaaf-cbdb3e395ed0,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032269,1c8cd5cd-0f77-4fa4-aa63-b9f85a81a3f4,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032703,1c91301b-61e0-48b8-841f-2ca374fbde05,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032229,1c9edd37-24fd-4405-9676-bc4904a4b312,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032126,1cef4c5d-659e-4f4e-af9f-06600d243a65,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031796,1cfe78b1-516f-4dea-bdd3-e4b4304efcac,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033180,1d0da2b4-56f7-43f7-9f10-89e541d94637,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032422,1d2f75ad-1197-4593-b321-ae8848c0b686,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032864,1d526b82-62db-43c8-a90c-6e4cca86819c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031985,1d5e5214-8b28-4a54-90d6-ef048dfe646c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032558,1dde8dfc-96df-4757-843c-41e3968c1b00,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031883,1e490759-63fe-4ee2-a21e-b1b508662b69,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032331,1e539b90-944d-4857-a223-c7adb0800be0,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032055,1e635461-2831-4d65-99a1-a4ae421e9411,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032605,1e84c6e9-e570-45e6-9317-2decf3a0d71a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032041,1ea8ea2c-316b-48b1-9211-dde93ec2ddce,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033285,1eab04e8-b94b-435d-9581-580d0ae1bad1,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032445,1eaefb65-f0ce-4782-b2e9-6be0ee8ae5cd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032051,1eb7340d-edce-42ee-92e8-8d757e871f52,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031752,1ed67f46-ead9-42d0-8808-819d668387dc,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033094,1edc06fb-2f64-4b74-b4b0-ca4b57c10683,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031719,1eed4ff9-1433-483b-aad4-505172279c78,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032942,1f024e75-a8d7-4947-a2ac-15eb9979e3ef,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032088,1f1b307c-9fdc-4243-ae37-04951757a5ae,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033271,1f38a4a2-5404-47a7-a05f-1a13c1deb80a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033244,1f4746c9-7865-4c4d-8244-c6e150b4d650,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032502,1f6c64f1-19b4-4774-bc74-d303800141b3,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031997,1f6f11a0-eeee-4ea7-acc4-1b0237b0712f,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032263,1f777c5f-4714-4f2f-9d94-281b94b3f9dc,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033397,1f92fc30-3aca-407e-bd0b-84fb62d7490e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031877,201a9b08-5a07-44a1-8546-8bc4e9bdb5b9,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032409,2027a374-1c96-4137-a563-ad9e00704993,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032094,2071d7b6-9a93-486f-a721-51940fa748af,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033210,20d3451d-40c8-4d24-9f04-ee3903b46747,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031699,20dcc671-b7fd-4844-8d4e-f17d9782dea8,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033403,20dd8c3e-1595-4daa-97cf-93210e5fbb45,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032146,20df092c-1a59-439d-9071-709e30c0151d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031754,21228291-6075-4cfb-9886-7584afe3b812,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033221,21252618-4fa7-4e24-b60d-ee07c056a8ed,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032620,219c36ba-935e-4813-b8cf-492bc935de12,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032436,21a228c5-82fc-462a-ad92-44893dd2bce8,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032533,21b015e7-f9c2-49a2-9ee6-522c97896166,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032179,2202e21d-c2b7-4d15-9bce-08327d7e4097,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032718,226010a0-c874-47cd-8926-65d6b8bf4cb5,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032611,227ed14e-008c-4c6f-9779-96814d86d8f0,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031709,22c104ca-6336-47bd-b3e7-ee632a6aa7bf,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033258,22db963a-b8b3-4862-b030-040a55e60ef6,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032560,22ddd663-be85-41ac-8c22-a2fb2a73cd9e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033051,22e549d9-6da7-4354-a995-99fe506af642,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032730,22e674ea-9435-424e-960d-ab615f149520,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031759,23215e1e-d43e-4da3-b795-32d8f462a166,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033233,233c3e6d-9798-43df-a1b3-662450e1640f,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033177,2346bfa4-7678-4148-a478-e75882e2ca45,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032944,237061e6-b214-47c4-89b6-ad41f4803fc5,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032366,23a4293e-907e-4ab1-b838-5d3d3d907cfd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033588,240171f3-353e-46d8-b89b-17d7cc080bbc,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032968,240e3bbc-be22-4c36-8864-5588295d5d8b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032303,241274da-e4b4-4ed6-beda-6e26fcf7b51a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032352,24280acd-a835-4d11-b714-203e701f0583,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031993,244d3124-9988-4627-a1b3-bd87808753b3,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032978,249df558-f5dd-4327-8879-cdb93c728fb3,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031837,24ab945b-406a-41fb-abd0-a78a36a3fe9c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033568,24cbec3a-3914-4a08-a534-5a7efba486fb,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032403,24f57276-86b7-4556-9328-8a6bef685005,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032851,24fac729-7c1e-4956-9c55-e555e3bec035,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031827,251f16c5-0863-4f6d-8b54-07e33b9aafe0,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031706,25290cab-4209-4e5f-85f1-af68b5f2b817,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033495,2536310a-a872-48d5-bb87-6547c9433f62,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032528,253b603a-8735-48b2-bff0-fc11289ccb44,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031937,2544d361-9290-4cd9-ae5a-8ae7d21c4a18,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032835,255cf652-8a28-4932-b99a-e61d35d38feb,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033121,25850e9d-b93b-4631-8724-3e5bc7bb4898,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033256,2587758e-d3ea-407e-9af7-8b77d9971eef,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032340,2590204b-b19e-440c-a063-b26b6845749c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033237,259a754f-13bd-4e3a-bab8-b0fc2ff9cb93,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032208,25ba34b9-75b5-47af-a7e9-ce7429fd3e2e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033528,25bf3b27-335c-4565-9f8f-b6741b66f41b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033521,261949cf-bb11-4fd1-a1f8-610cfa7c1670,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031672,26233399-c977-4695-a916-345991065089,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033395,262f0d01-a329-4b6e-8265-4529bcbab0b7,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033235,263ff0a1-311d-406a-b49e-a573c61b6805,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033450,26408d6b-960c-4078-9f1f-20e26bf861ca,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033371,26757ef8-9a21-4664-8529-cc94e760a504,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031834,2687f864-ad5e-41f6-9c20-50f9f4846315,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032672,26b30f70-a8e3-4cf6-b301-a420d15a8570,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031687,27320a8b-3d4b-4308-a0a5-d5a34ad097d4,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032455,273566b2-96dc-47ad-991f-553225589bac,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032990,274acf5f-4126-4b6b-980c-840842aac877,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032908,275f3e05-f551-4b2d-8b69-c0a411413f3f,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031783,277e2b0a-4b1c-4794-bb49-4427be25aa5d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032756,279138e9-3eaa-48be-acf9-0dba0a2f30b7,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032804,27935893-4ff9-4d7d-93cf-017af913a2af,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031730,27afba22-3477-4832-81f6-a1cb29f5940c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033388,27b39742-345f-47d0-b9fa-0c8fbb9f3f7e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032816,283c8eb8-7ae6-4334-92f0-6fc248b8633e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032601,2842db48-0e61-4253-a943-3a56b4bcfc44,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033607,28458df5-125c-4de7-b9d5-107a57fd707b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031646,285370c2-a93c-46df-953d-3a71d6bded50,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033353,286b10b4-6be3-4f0c-9bd7-35fc16742dbc,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033563,28758b29-731c-46e9-b564-e36cd40cd9a7,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031786,287594b2-478c-4ed1-8745-56b8541a6ada,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031930,28782b25-52b9-4a5d-973f-b84a484e8b44,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033497,28a76124-9889-434b-a505-611783ade7af,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033330,28daed1c-1a92-4491-b911-8cc6aacd66bd,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033231,28dcbb02-a096-44ee-baed-201df811f74c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033264,28dea092-460b-4415-baa6-bddfde051c35,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033530,28ff3d68-f88c-4ee9-994e-2e48bf1aae70,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032301,2940d9db-cad4-48ea-bd89-252d97cce89d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033282,295cacf6-bfd0-4084-bc84-03cd515ff238,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031606,2966900b-3412-45df-aeca-e833a60bfff6,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032904,296c7123-f1ca-4a21-9d43-b1fb48d3909e,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032613,297351d7-7960-4479-a334-4bc9de44d082,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033053,2975f56d-ae62-413f-bc29-08da077cdc0d,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032818,297a90b1-2259-4f9e-92cf-86de7f7f4ffc,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032792,299ba5b7-dee9-4beb-b780-3ce6443f610a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031642,29a61288-424a-4ac7-88ab-5e3c0d2e0588,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031829,29ad30eb-b0db-4541-bc2f-1e481ce79790,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032946,29c7cc3c-d452-4a0e-8a73-d40560c7b837,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032697,2a582ee7-736e-4ee1-a57f-f88dcdb54736,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032471,2a952adf-4b80-4dbb-bdd5-36035b745857,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032588,2acf40cd-e5b7-4bae-8b48-403396b6377b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031668,2ad010ed-5de3-44f7-ba64-abe82a0f46f0,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031863,2ad915b5-a774-4c6c-bd79-bb9510eb9187,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032900,2b4d1063-bb0d-4ce0-8304-04cfe4484200,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032257,2b61c04f-8f58-4e6a-a79d-710f9f91f955,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032741,2bc8a6cd-59a5-4472-a75a-80d4be0ec3c7,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0033459,2bd453a9-c9dd-4926-b046-c8446dd6e0f4,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031653,2bf6e986-2568-40c4-a8bb-7801927df1ae,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032201,2bff245e-2225-4fa6-bc38-0a26bf298b6b,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031640,2c2523ad-4401-4c08-bce9-c33e90e5b617,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032018,2c361841-21f5-40a8-8cb6-376847500852,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032631,2c4323aa-bb1a-49ba-90c8-5052aec1e328,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032079,2c605b70-def7-4212-8ed0-dda62e7f827a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032029,2c6ab3f4-678f-4ec3-8f68-db70cdba91c1,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0032635,2c89a823-5a9b-4ed8-908c-5bf7ab930eae,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031751,2c940582-341a-4686-bf02-2010d43fca0c,E31N30-22,Egypt,,,"[""No geometry for site.""]"
EAMENA-0031861,2cae21eb-95fd-4135-b05e-a049fe3f573a,E31N30-22,Egypt,,,"[""No geometry for site.""]"
